protocol, hwsrc, hwdst, ipsrc, ipdst, whois
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.84.134,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.84.134,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.46,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.46,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.46,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,a8:0c:0d:d4:fb:58,ff:ff:ff:ff:ff:ff,172.50.0.28,172.50.3.255,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.46,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.46,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.46,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
-1,a8:0c:0d:d4:fc:00,01:80:c2:00:00:00,,,
34525,24:0a:64:26:95:09,33:33:00:01:00:03,,,
34525,24:0a:64:26:95:09,33:33:00:01:00:03,,,
34525,24:0a:64:26:95:09,33:33:00:01:00:03,,,
2048,24:0a:64:26:95:09,01:00:5e:00:00:fc,172.50.2.86,224.0.0.252,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.29.14,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.29.14,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,5c:dc:96:d4:18:ab,ff:ff:ff:ff:ff:ff,172.50.1.199,172.50.3.255,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2054,24:4b:03:cc:d9:11,ff:ff:ff:ff:ff:ff,172.50.3.243,172.50.0.1,1
2048,5c:dc:96:d4:18:ab,01:00:5e:00:00:71,172.50.1.199,224.0.0.113,
2048,5c:dc:96:d4:18:ab,ff:ff:ff:ff:ff:ff,172.50.1.199,172.50.3.255,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,200.42.136.212,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,200.42.136.212,172.50.0.218,
