protocol, hwsrc, hwdst, ipsrc, ipdst, whois
2048,94:de:80:6b:53:06,ff:ff:ff:ff:ff:ff,10.2.4.13,10.2.4.255,
2048,94:de:80:6b:bc:47,ff:ff:ff:ff:ff:ff,10.2.4.15,10.2.4.255,
2048,94:de:80:61:01:83,ff:ff:ff:ff:ff:ff,10.2.4.2,10.2.4.255,
2048,94:de:80:6b:75:49,ff:ff:ff:ff:ff:ff,10.2.4.22,10.2.4.255,
2048,94:de:80:6b:75:49,ff:ff:ff:ff:ff:ff,10.2.4.22,10.2.4.255,
2048,e8:40:f2:e1:f2:d8,ff:ff:ff:ff:ff:ff,10.2.7.10,10.2.7.255,
2054,74:e2:8c:fc:f1:40,ff:ff:ff:ff:ff:ff,0.0.0.0,10.2.202.101,1
2048,38:aa:3c:59:a6:f9,01:00:5e:7f:ff:fa,10.2.201.186,239.255.255.250,
2048,cc:c3:ea:ad:80:db,01:00:5e:00:00:02,10.2.200.13,224.0.0.2,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,e0:69:95:e4:c1:2a,ff:ff:ff:ff:ff:ff,10.2.2.5,10.2.2.255,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,185.94.84.154,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2054,74:e2:8c:fc:f1:40,ff:ff:ff:ff:ff:ff,0.0.0.0,10.2.202.101,1
-1,00:9c:02:65:57:ec,01:80:c2:00:00:00,,,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,10.0.0.253,
2048,e0:69:95:e4:c1:34,ff:ff:ff:ff:ff:ff,10.2.2.3,10.2.2.255,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.167.51,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.167.51,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,10.0.0.253,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,38:60:77:2f:f9:17,ff:ff:ff:ff:ff:ff,10.2.2.4,10.2.2.255,
2054,b8:af:67:a1:ea:9e,ff:ff:ff:ff:ff:ff,10.2.0.187,10.2.0.187,1
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,209.225.49.115,
2048,d0:53:49:06:7c:d7,ff:ff:ff:ff:ff:ff,10.2.201.78,10.2.203.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,209.225.49.115,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,209.225.49.115,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,10.0.0.241,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,209.225.49.115,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,209.225.49.115,
2048,94:de:80:6c:0b:20,ff:ff:ff:ff:ff:ff,10.2.4.7,10.2.4.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,fc:aa:14:21:15:dd,ff:ff:ff:ff:ff:ff,10.2.5.22,10.2.5.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2054,34:4d:f7:15:46:d3,ff:ff:ff:ff:ff:ff,10.2.201.125,10.2.203.254,1
-1,00:9c:02:65:57:ec,01:80:c2:00:00:00,,,
2048,38:60:77:2f:f9:6e,ff:ff:ff:ff:ff:ff,10.2.2.8,10.2.2.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,e0:69:95:e4:c1:34,ff:ff:ff:ff:ff:ff,10.2.2.3,10.2.2.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,172.217.28.238,
2048,38:60:77:2f:f9:6e,ff:ff:ff:ff:ff:ff,10.2.2.8,10.2.2.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,cc:c3:ea:ad:80:db,01:00:5e:02:00:fc,10.2.200.13,239.2.0.252,
2054,e0:69:95:e4:c1:2a,ff:ff:ff:ff:ff:ff,10.2.2.5,10.2.2.254,1
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,38:60:77:2f:f9:6e,ff:ff:ff:ff:ff:ff,10.2.2.8,10.2.2.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,e4:f8:9c:bf:46:fe,ff:ff:ff:ff:ff:ff,10.2.200.6,10.2.203.255,
2048,b8:5e:7b:bf:7b:25,01:00:5e:00:00:16,10.2.203.22,224.0.0.22,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,64.233.190.189,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,64.233.190.189,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,64.233.190.189,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.175.50,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.175.50,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,fc:aa:14:21:01:8b,ff:ff:ff:ff:ff:ff,10.2.5.15,10.2.5.255,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,64.233.190.189,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
34525,74:e2:8c:fc:f1:40,33:33:00:00:00:02,,,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,209.225.49.115,
2048,e0:69:95:eb:1a:22,ff:ff:ff:ff:ff:ff,10.2.1.15,10.2.1.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,209.225.49.115,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,209.225.49.115,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
34525,74:e2:8c:fc:f1:40,33:33:00:01:00:02,,,
2048,38:aa:3c:59:a6:f9,01:00:5e:00:00:fb,10.2.201.186,224.0.0.251,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,e0:69:95:eb:1a:22,ff:ff:ff:ff:ff:ff,10.2.1.15,10.2.1.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,209.225.49.115,
34525,4c:34:88:f5:c8:6f,33:33:00:00:00:fb,,,
2048,40:88:05:ba:af:34,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,4c:34:88:f5:c8:6f,01:00:5e:00:00:fb,10.2.203.3,224.0.0.251,
2048,e8:40:f2:e2:50:cc,ff:ff:ff:ff:ff:ff,10.2.7.22,10.2.7.255,
2048,38:60:77:2f:e2:82,ff:ff:ff:ff:ff:ff,10.2.3.9,10.2.3.255,
2048,38:60:77:2f:f9:51,ff:ff:ff:ff:ff:ff,10.2.3.6,10.2.3.255,
2048,fc:aa:14:20:fd:03,ff:ff:ff:ff:ff:ff,10.2.5.4,10.2.5.255,
2048,38:60:77:12:da:a5,ff:ff:ff:ff:ff:ff,10.2.2.17,10.2.2.255,
2048,e8:40:f2:e2:50:94,ff:ff:ff:ff:ff:ff,10.2.7.15,10.2.7.255,
2048,38:60:77:12:db:64,ff:ff:ff:ff:ff:ff,10.2.2.12,10.2.2.255,
2048,38:60:77:2f:c4:10,ff:ff:ff:ff:ff:ff,10.2.1.5,10.2.1.255,
2048,40:8d:5c:23:42:e1,ff:ff:ff:ff:ff:ff,10.2.6.21,10.2.6.255,
2054,00:1b:21:7f:6c:fd,ff:ff:ff:ff:ff:ff,10.2.0.254,10.2.0.10,1
2054,00:1b:21:7f:6c:fd,ff:ff:ff:ff:ff:ff,10.2.1.254,10.2.1.205,1
2048,4c:34:88:f5:c8:6f,01:00:5e:00:00:fb,10.2.203.3,224.0.0.251,
2048,e0:69:95:e4:c1:69,ff:ff:ff:ff:ff:ff,10.2.3.5,10.2.3.255,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,10.0.0.241,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.175.50,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,185.94.84.154,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,64.233.190.189,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,185.11.124.4,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,185.11.124.4,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.175.50,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.175.50,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,e0:69:95:e4:c1:34,01:00:5e:37:96:d0,10.2.2.3,229.55.150.208,
2048,e0:69:95:e4:c1:34,ff:ff:ff:ff:ff:ff,10.2.2.3,10.2.2.255,
2048,00:1e:8c:f4:86:c6,ff:ff:ff:ff:ff:ff,10.2.7.20,10.2.7.255,
2048,e8:40:f2:e2:50:94,ff:ff:ff:ff:ff:ff,10.2.7.15,10.2.7.255,
2048,40:8d:5c:23:42:97,ff:ff:ff:ff:ff:ff,10.2.6.6,10.2.6.255,
2048,fc:aa:14:20:fd:03,ff:ff:ff:ff:ff:ff,10.2.5.4,10.2.5.255,
2048,40:8d:5c:23:7c:c7,ff:ff:ff:ff:ff:ff,10.2.6.22,10.2.6.255,
2048,fc:aa:14:21:15:14,ff:ff:ff:ff:ff:ff,10.2.5.16,10.2.5.255,
2048,40:8d:5c:23:40:6c,ff:ff:ff:ff:ff:ff,10.2.6.14,10.2.6.255,
2048,fc:aa:14:21:db:42,ff:ff:ff:ff:ff:ff,10.2.5.11,10.2.5.255,
2048,40:8d:5c:23:40:a0,ff:ff:ff:ff:ff:ff,10.2.6.13,10.2.6.255,
2048,38:60:77:2f:c4:10,ff:ff:ff:ff:ff:ff,10.2.1.5,10.2.1.255,
2048,38:60:77:2f:e2:82,ff:ff:ff:ff:ff:ff,10.2.3.9,10.2.3.255,
2048,38:60:77:12:cf:c7,ff:ff:ff:ff:ff:ff,10.2.1.3,10.2.1.255,
2054,e0:69:95:e4:c1:2a,ff:ff:ff:ff:ff:ff,10.2.2.5,10.2.2.254,1
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,10.0.0.241,
-1,00:9c:02:65:57:ec,01:80:c2:00:00:00,,,
2054,00:1b:21:7f:6c:fd,ff:ff:ff:ff:ff:ff,10.2.1.254,10.2.1.205,1
2048,38:60:77:2f:f9:17,01:00:5e:37:96:d0,10.2.2.4,229.55.150.208,
2048,e0:69:95:e4:c1:19,ff:ff:ff:ff:ff:ff,10.2.2.2,10.2.2.255,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.175.50,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,10.0.0.241,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,185.94.84.154,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,17.143.161.87,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,185.11.124.4,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,fc:aa:14:20:fd:01,ff:ff:ff:ff:ff:ff,10.2.5.21,10.2.5.255,
2048,40:8d:5c:23:42:97,ff:ff:ff:ff:ff:ff,10.2.6.6,10.2.6.255,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,185.11.124.4,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.167.91,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.167.91,
2048,00:16:36:ae:30:01,ff:ff:ff:ff:ff:ff,10.2.0.3,10.2.0.255,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,64.233.190.189,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,64.233.190.189,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,64.233.190.189,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,17.143.161.87,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,17.143.161.87,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,17.143.161.87,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,17.143.161.87,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,17.143.161.87,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,17.143.161.87,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,17.143.161.87,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,17.143.161.87,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,185.11.124.4,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.175.50,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.175.50,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.175.50,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.175.50,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.167.51,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.167.51,
-1,00:9c:02:65:57:ec,01:80:c2:00:00:00,,,
2054,64:bc:0c:51:62:cf,ff:ff:ff:ff:ff:ff,10.2.201.13,10.2.203.254,1
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,209.225.49.115,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,209.225.49.115,
-1,c0:cb:38:3b:40:ea,ff:ff:ff:ff:ff:ff,,,
-1,f0:7b:cb:5c:b0:5c,ff:ff:ff:ff:ff:ff,,,
2048,f8:95:c7:cd:92:1e,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,64.233.190.189,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,17.143.161.87,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,17.143.161.87,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.175.50,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2054,58:a2:b5:c8:74:30,ff:ff:ff:ff:ff:ff,10.2.202.6,10.2.202.6,1
34525,b8:6c:e8:d8:0b:89,33:33:ff:d8:0b:89,,,
2048,38:60:77:2f:f9:6e,ff:ff:ff:ff:ff:ff,10.2.2.8,10.2.2.255,
2048,f0:27:65:22:23:55,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
2054,e0:69:95:e4:c1:69,ff:ff:ff:ff:ff:ff,10.2.3.5,10.2.3.205,1
2048,00:1e:8c:f4:86:c6,ff:ff:ff:ff:ff:ff,10.2.7.20,10.2.7.255,
34525,9c:6c:15:7b:11:d8,33:33:00:01:00:02,,,
34525,9c:6c:15:7b:11:d8,33:33:ff:a4:bb:cd,,,
34525,9c:6c:15:7b:11:d8,33:33:00:00:00:02,,,
34525,98:6c:f5:20:63:c3,33:33:ff:20:63:c3,,,
2054,38:aa:3c:59:a6:f9,ff:ff:ff:ff:ff:ff,10.2.201.186,10.2.203.254,1
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,17.143.161.87,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,17.143.161.87,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,17.143.161.87,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,17.143.161.87,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.167.91,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.167.91,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,64.233.190.189,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.94.84.154,
34525,38:aa:3c:59:a6:f9,33:33:ff:59:a6:f9,,,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,209.225.49.115,
-1,00:9c:02:65:57:ec,01:80:c2:00:00:00,,,
2054,f8:95:c7:cd:92:1e,ff:ff:ff:ff:ff:ff,10.2.202.143,10.2.203.254,1
2054,e8:80:2e:c7:b3:da,ff:ff:ff:ff:ff:ff,10.2.200.139,169.254.255.255,1
2054,e8:80:2e:c7:b3:da,ff:ff:ff:ff:ff:ff,10.2.200.139,10.2.200.139,1
2054,e8:80:2e:c7:b3:da,ff:ff:ff:ff:ff:ff,10.2.200.139,10.2.203.254,1
-1,38:2d:e8:66:45:78,ff:ff:ff:ff:ff:ff,,,
2054,f0:27:65:22:23:55,ff:ff:ff:ff:ff:ff,10.2.201.157,10.2.203.254,1
2048,e0:69:95:e4:c1:34,ff:ff:ff:ff:ff:ff,10.2.2.3,10.2.2.255,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,185.11.124.4,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,17.143.161.87,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,17.143.161.87,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,17.143.161.87,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,209.225.49.115,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,185.11.124.4,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.175.50,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,185.11.124.4,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.175.50,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,17.143.161.87,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,17.143.161.87,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.167.91,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.167.91,
2054,00:11:85:fe:47:cf,ff:ff:ff:ff:ff:ff,10.2.0.249,10.2.0.65,1
-1,30:39:26:f6:f9:d9,ff:ff:ff:ff:ff:ff,,,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,149.154.175.50,10.2.201.36,
2048,00:1b:21:7f:6c:fd,d0:a6:37:e4:d2:50,209.225.49.115,10.2.201.36,
2048,d0:a6:37:e4:d2:50,00:1b:21:7f:6c:fd,10.2.201.36,149.154.175.50,
